"Relative Time (Process)","ft1 - system/gpu.0.powerWatts","ft1 - system/gpu.0.powerWatts__MIN","ft1 - system/gpu.0.powerWatts__MAX"
"78476.45397051","428.312","428.312","428.312"
"78491.453090741","424.68","424.68","424.68"
"78506.453112445","426.102","426.102","426.102"
"78521.453630938","428.729","428.729","428.729"
"78536.453189239","422.033","422.033","422.033"
"78551.452993025","428.114","428.114","428.114"
"78566.454212391","428.59","428.59","428.59"
"78581.453606515","426.738","426.738","426.738"
"78596.453783484","422.904","422.904","422.904"
"78611.453220068","424.882","424.882","424.882"
"78626.45337764","428.517","428.517","428.517"
"78641.454529066","427.119","427.119","427.119"
"78656.453134397","422.134","422.134","422.134"
"78671.453604918","426.326","426.326","426.326"
"78686.454351895","421.347","421.347","421.347"
"78701.453413833","425.377","425.377","425.377"
"78716.453395907","427.282","427.282","427.282"
"78731.453346427","422.42","422.42","422.42"
"78746.455385421","423.495","423.495","423.495"
"78761.454686675","427.659","427.659","427.659"
"78776.452835316","422.727","422.727","422.727"
"78791.453270397","423.889","423.889","423.889"
"78806.453182901","426.928","426.928","426.928"
"78821.456381224","419.151","419.151","419.151"
"78836.453824052","421.672","421.672","421.672"
"78851.453027237","428.018","428.018","428.018"
"78866.453906038","424.062","424.062","424.062"
"78881.453071049","426.143","426.143","426.143"
"78896.453604984","427.087","427.087","427.087"
"78911.45573818","419.167","419.167","419.167"
"78926.454512978","427.101","427.101","427.101"
"78941.453418581","427.764","427.764","427.764"
"78956.453226398","428.042","428.042","428.042"
"78971.453647285","423.625","423.625","423.625"
"78986.453914555","425.754","425.754","425.754"
"79001.453375551","427.372","427.372","427.372"
"79016.454314396","425.043","425.043","425.043"
"79031.453007784","426.831","426.831","426.831"
"79046.45359967","426.669","426.669","426.669"
"79061.454566177","420.877","420.877","420.877"
"79076.454285219","425.375","425.375","425.375"
"79091.453631201","428.027","428.027","428.027"
"79106.453466226","423.317","423.317","423.317"
"79121.453228649","423.687","423.687","423.687"
"79136.454473926","428.005","428.005","428.005"
"79151.45314009","423.52","423.52","423.52"
"79166.453462513","421.753","421.753","421.753"
"79181.452828869","427.614","427.614","427.614"
"79196.453492393","422.363","422.363","422.363"
"79211.453868667","422.561","422.561","422.561"
"79226.453123424","428.314","428.314","428.314"
"79241.453182122","424.397","424.397","424.397"
"79256.452868388","423.923","423.923","423.923"
"79271.453223739","426.903","426.903","426.903"
"79286.453226533","420.295","420.295","420.295"
"79301.453648147","427.216","427.216","427.216"
"79316.455480404","428.371","428.371","428.371"
"79331.453734888","427.398","427.398","427.398"
"79346.453554139","423.427","423.427","423.427"
"79361.453486817","426.043","426.043","426.043"
"79376.453176892","427.877","427.877","427.877"
"79391.453436006","426.122","426.122","426.122"
"79406.455450266","425.083","425.083","425.083"
"79421.453673825","427.203","427.203","427.203"
"79436.452884116","422.654","422.654","422.654"
"79451.452853019","422.578","422.578","422.578"
"79466.45377855","426.634","426.634","426.634"
"79481.452885363","420.125","420.125","420.125"
"79496.453329953","425.811","425.811","425.811"
"79511.45331287","427.812","427.812","427.812"
"79526.454076194","422.764","422.764","422.764"
"79541.453092753","427.231","427.231","427.231"
"79556.452968934","428.314","428.314","428.314"
"79571.453324387","421.075","421.075","421.075"
"79586.452989846","424.726","424.726","424.726"
"79601.453529855","427.113","427.113","427.113"
"79616.453191781","419.244","419.244","419.244"
"79631.453526284","422.004","422.004","422.004"
"79646.453316198","427.786","427.786","427.786"
"79661.453067427","424.449","424.449","424.449"
"79676.453508319","424.688","424.688","424.688"
"79691.453053466","427.94","427.94","427.94"
"79706.45327742","420.061","420.061","420.061"
"79721.454068242","425.694","425.694","425.694"
"79736.453986584","427.957","427.957","427.957"
"79751.45279213","426.768","426.768","426.768"
"79766.45347307","423.985","423.985","423.985"
"79781.453147466","426.357","426.357","426.357"
"79796.453236595","428.989","428.989","428.989"
"79811.452961858","427.153","427.153","427.153"
"79826.452889786","423.405","423.405","423.405"
"79841.453132809","428.454","428.454","428.454"
"79856.45314218","421.242","421.242","421.242"
"79871.454411805","426.114","426.114","426.114"
"79886.453617148","427.228","427.228","427.228"
"79901.453319623","421.82","421.82","421.82"
"79916.453341905","424.672","424.672","424.672"
"79931.455534527","426.42","426.42","426.42"
"79946.45361266","423.307","423.307","423.307"
"79961.453061553","430.903","430.903","430.903"
"79976.453136989","427.226","427.226","427.226"
"79991.453657771","421.786","421.786","421.786"
"80006.455314749","425.39","425.39","425.39"
"80021.454928507","426.315","426.315","426.315"
"80036.454323432","421.378","421.378","421.378"
"80051.454544412","421.929","421.929","421.929"
"80066.453406962","427.84","427.84","427.84"
"80081.453736908","423.228","423.228","423.228"
"80096.454518692","427.612","427.612","427.612"
"80111.453282959","428.161","428.161","428.161"
"80126.453319048","422.998","422.998","422.998"
"80141.453560639","428.605","428.605","428.605"
"80156.453663159","429.006","429.006","429.006"
"80171.453479776","427.232","427.232","427.232"
"80186.453913267","425.461","425.461","425.461"
"80201.454243688","427.315","427.315","427.315"
"80216.452953391","429.357","429.357","429.357"
"80231.454781434","429.036","429.036","429.036"
"80246.454520758","424.081","424.081","424.081"
"80261.45350516","427.923","427.923","427.923"
"80276.455015566","420.838","420.838","420.838"
"80291.453114206","424.202","424.202","424.202"
"80306.453762171","427.207","427.207","427.207"
"80321.453244746","421.511","421.511","421.511"
"80336.45406436","427.216","427.216","427.216"
"80351.452927472","427.821","427.821","427.821"
"80366.453161797","425.589","425.589","425.589"
"80381.453547421","424.956","424.956","424.956"
"80396.453124765","427.745","427.745","427.745"
"80411.453289089","420.638","420.638","420.638"
"80426.453648671","426.201","426.201","426.201"
"80441.453501718","428.306","428.306","428.306"
"80456.453242584","425.344","425.344","425.344"
"80471.45334598","424.319","424.319","424.319"
"80486.452973985","428.977","428.977","428.977"
"80501.453535267","420.241","420.241","420.241"
"80516.454838245","435.07","435.07","435.07"
"80531.45300283","427.098","427.098","427.098"
"80546.453109801","426.11","426.11","426.11"
"80561.454079554","433.245","433.245","433.245"
"80576.45408546","426.169","426.169","426.169"
"80591.453656643","430.708","430.708","430.708"
"80606.453195086","426.949","426.949","426.949"
"80621.452786177","425.058","425.058","425.058"
"80636.453360928","428.137","428.137","428.137"
"80651.453971634","422.064","422.064","422.064"
"80666.453032886","426.496","426.496","426.496"
"80681.452902655","427.971","427.971","427.971"
"80696.453355253","420.283","420.283","420.283"
"80711.45372935","423.354","423.354","423.354"
"80726.473282611","427.525","427.525","427.525"
"80741.452994726","421.628","421.628","421.628"
"80756.453780191","423.236","423.236","423.236"
"80771.453750445","428.458","428.458","428.458"
"80786.454248852","422.407","422.407","422.407"
"80801.454357986","424.033","424.033","424.033"
"80816.45325316","427.324","427.324","427.324"
"80831.453735369","421.801","421.801","421.801"
"80846.453208667","423.225","423.225","423.225"
"80861.453435604","428.09","428.09","428.09"
"80876.454227572","423.446","423.446","423.446"
"80891.453547508","425.688","425.688","425.688"
"80906.453042829","427.08","427.08","427.08"
"80921.453263739","423.18","423.18","423.18"
"80936.452955185","427.353","427.353","427.353"
"80951.453161592","428.312","428.312","428.312"
"80966.45386947","429.509","429.509","429.509"
"80981.453533747","431.244","431.244","431.244"
"80996.453081942","425.643","425.643","425.643"
"81011.453576819","427.258","427.258","427.258"
"81026.4537754","434.005","434.005","434.005"
"81041.453067112","423.071","423.071","423.071"
"81056.453600128","428.261","428.261","428.261"
"81071.453561539","421.637","421.637","421.637"
"81086.453753119","424.98","424.98","424.98"
"81101.453577991","428.168","428.168","428.168"
"81116.452917156","422.963","422.963","422.963"
"81131.452885446","425.954","425.954","425.954"
"81146.453567487","428.451","428.451","428.451"
"81161.453705689","424.064","424.064","424.064"
"81176.454640136","424.786","424.786","424.786"
"81191.453951005","426.986","426.986","426.986"
"81206.453377086","424.221","424.221","424.221"
"81221.453316091","426.528","426.528","426.528"
"81236.453025637","427.409","427.409","427.409"
"81251.453425131","422.043","422.043","422.043"
"81266.453320924","421.03","421.03","421.03"
"81281.453121895","428.222","428.222","428.222"
"81296.454266882","422.793","422.793","422.793"
"81311.453228005","425.074","425.074","425.074"
"81326.453513621","427.252","427.252","427.252"
"81341.453552205","423.464","423.464","423.464"
"81356.453086257","426.814","426.814","426.814"
"81371.45543714","427.38","427.38","427.38"
"81386.453072676","429.797","429.797","429.797"
"81401.452905256","427.049","427.049","427.049"
"81416.453084894","424.564","424.564","424.564"
"81431.452960954","427.004","427.004","427.004"
"81446.453233326","421.664","421.664","421.664"
"81461.453217439","422.567","422.567","422.567"
"81476.455788137","428.202","428.202","428.202"
"81491.4537453","420.515","420.515","420.515"
"81506.453270288","427.812","427.812","427.812"
"81521.453462437","426.958","426.958","426.958"
"81536.454095791","422.691","422.691","422.691"
"81551.455420658","422.803","422.803","422.803"
"81566.453037593","426.81","426.81","426.81"
"81581.452962267","422.241","422.241","422.241"
"81596.452882152","422.821","422.821","422.821"
"81611.453584809","426.992","426.992","426.992"
"81626.45313729","422.066","422.066","422.066"
"81641.455068328","423.77","423.77","423.77"
"81656.453250253","427.613","427.613","427.613"
"81671.453785952","422.035","422.035","422.035"
"81686.455539753","428.01","428.01","428.01"
"81701.45477629","427.872","427.872","427.872"
"81716.453454257","425.096","425.096","425.096"
"81731.453401756","427.466","427.466","427.466"
"81746.453371601","427.775","427.775","427.775"
"81761.453201705","425.01","425.01","425.01"
"81776.455321913","423.629","423.629","423.629"
"81791.454087165","425.285","425.285","425.285"
"81806.453966806","430.119","430.119","430.119"
"81821.456600496","426.956","426.956","426.956"
"81836.453232422","424.932","424.932","424.932"
"81851.453410961","426.759","426.759","426.759"
"81866.454017159","423.009","423.009","423.009"
"81881.453709238","425.728","425.728","425.728"
"81896.453991678","427.934","427.934","427.934"
"81911.453525987","422.439","422.439","422.439"
"81926.453050524","426.372","426.372","426.372"
"81941.454289806","428.367","428.367","428.367"
"81956.455743988","421.821","421.821","421.821"
"81971.453162258","429.593","429.593","429.593"
"81986.453804755","427.023","427.023","427.023"
"82001.45579374","422.409","422.409","422.409"
"82016.45344656","429.753","429.753","429.753"
"82031.452715294","427.692","427.692","427.692"
"82046.453560117","420.967","420.967","420.967"
"82061.45355927","424.345","424.345","424.345"
"82076.453978134","427.24","427.24","427.24"
"82091.453734808","422.319","422.319","422.319"
"82106.453186697","425.295","425.295","425.295"
"82121.453716624","427.457","427.457","427.457"
"82136.454190233","421.254","421.254","421.254"
"82151.452846662","78.656","78.656","78.656"
"82166.454204356","423.967","423.967","423.967"
"82181.453082524","428.183","428.183","428.183"
"82196.453713127","430.159","430.159","430.159"
"82211.453358529","425.302","425.302","425.302"
"82226.453467667","426.192","426.192","426.192"
"82241.454803364","423.995","423.995","423.995"
"82256.45366494","424.431","424.431","424.431"
"82271.453523628","427.16","427.16","427.16"
"82286.452978618","420.006","420.006","420.006"
"82301.454238744","425.898","425.898","425.898"
"82316.454025278","427.037","427.037","427.037"
"82331.454271784","423.497","423.497","423.497"
"82346.453383532","427.936","427.936","427.936"
"82361.453089305","428.207","428.207","428.207"
"82376.453239541","422.908","422.908","422.908"
"82391.453671574","427.952","427.952","427.952"
"82406.453269114","428.368","428.368","428.368"
"82421.453203704","428.603","428.603","428.603"
"82436.453151462","430.825","430.825","430.825"
"82451.454094566","427.541","427.541","427.541"
"82466.453448348","426.423","426.423","426.423"
"82481.453562224","426.857","426.857","426.857"
"82496.454662096","426.256","426.256","426.256"
"82511.453686254","427.199","427.199","427.199"
"82526.452974668","422.391","422.391","422.391"
"82541.454811991","426.718","426.718","426.718"
"82556.453064114","427.367","427.367","427.367"
"82571.452996125","423.78","423.78","423.78"
"82586.453250816","425.584","425.584","425.584"
"82601.453825302","427.747","427.747","427.747"
"82616.455711604","420.869","420.869","420.869"
"82631.454390864","426.577","426.577","426.577"
"82646.453426632","427.186","427.186","427.186"
"82661.453004594","425.077","425.077","425.077"
"82676.453532801","429.48","429.48","429.48"
"82691.453087654","427.738","427.738","427.738"
"82706.454402639","419.41","419.41","419.41"
"82721.453146785","431.958","431.958","431.958"
